Wavelength,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700
G12,0.4327,0.4968,0.5502,0.5952,0.584,0.5562,0.5296,0.4918,0.4256,0.3599,0.2873,0.2246,0.1743,0.1527,0.1407,0.1319,0.135,0.1511,0.1877,0.2374,0.2901,0.3428,0.4207,0.5561,0.7442,0.8556,0.7427,0.4461,0.2463,0.1472,0.1023,0.0847,0.078
H1,0.5328,0.624,0.7017,0.7616,0.7637,0.7609,0.7964,0.9228,1.1722,1.4504,1.7515,1.9867,2.0805,1.9541,1.7885,1.6363,1.4404,1.1328,0.7873,0.5828,0.4854,0.4597,0.5096,0.6506,0.8607,0.9893,0.8589,0.5123,0.2837,0.167,0.1141,0.0928,0.0851
H2,0.5366,0.6224,0.6955,0.7522,0.7505,0.7406,0.7694,0.8795,1.1022,1.3488,1.6185,1.8258,1.9085,1.7949,1.6442,1.505,1.3263,1.0448,0.7346,0.5496,0.4679,0.4496,0.5028,0.6445,0.8548,0.9825,0.8549,0.5115,0.2819,0.166,0.1136,0.0924,0.0843
H3,0.5325,0.6197,0.6909,0.7467,0.744,0.7338,0.7604,0.8623,1.0689,1.294,1.5439,1.7318,1.8082,1.7,1.559,1.4249,1.2555,0.9967,0.7011,0.5309,0.46,0.4473,0.5056,0.6472,0.8591,0.9888,0.8577,0.5141,0.2852,0.1669,0.1148,0.0934,0.0854
H4,0.5204,0.6004,0.6658,0.7182,0.7106,0.6957,0.7143,0.7962,0.967,1.1553,1.3592,1.5146,1.5775,1.4892,1.3678,1.2539,1.1069,0.8827,0.6356,0.4914,0.44,0.4378,0.5001,0.6448,0.8577,0.9872,0.8569,0.5103,0.2827,0.1657,0.1137,0.0919,0.0844
H5,0.5152,0.5905,0.6533,0.704,0.6956,0.6775,0.6867,0.7557,0.8936,1.0501,1.2196,1.3404,1.39,1.3176,1.2154,1.1128,0.9891,0.7913,0.5797,0.4651,0.4287,0.4359,0.5015,0.6494,0.8616,0.9881,0.8565,0.5119,0.2875,0.1713,0.1193,0.0977,0.09
H6,0.5029,0.5761,0.6351,0.6811,0.6673,0.646,0.6532,0.7065,0.8175,0.9419,1.0798,1.1771,1.218,1.1579,1.0701,0.9818,0.8725,0.7006,0.5224,0.4288,0.4051,0.4192,0.4896,0.634,0.8447,0.9735,0.8467,0.5026,0.2804,0.1642,0.1125,0.0917,0.0841
H7,0.4965,0.5591,0.6131,0.6544,0.6347,0.6104,0.6105,0.6481,0.7243,0.815,0.9128,0.9831,1.0123,0.966,0.8978,0.8269,0.7345,0.5999,0.4616,0.396,0.3901,0.4135,0.4891,0.6363,0.8479,0.976,0.8442,0.5042,0.2777,0.1622,0.1108,0.09,0.0821
H8,0.4538,0.5249,0.5898,0.6427,0.6311,0.6089,0.6037,0.6267,0.6759,0.7352,0.8006,0.8439,0.8605,0.8225,0.7649,0.705,0.6294,0.5181,0.4095,0.3659,0.3729,0.4038,0.4813,0.6303,0.8428,0.9701,0.843,0.5021,0.2776,0.1609,0.1099,0.089,0.0812
H9,0.47,0.5304,0.5799,0.6206,0.5993,0.5704,0.5579,0.5671,0.5908,0.6237,0.6583,0.6785,0.6841,0.6572,0.6141,0.5668,0.5092,0.4299,0.3566,0.3402,0.3631,0.4023,0.4866,0.6415,0.8559,0.9863,0.8555,0.5056,0.2757,0.1594,0.1077,0.0866,0.0786
H10,0.4677,0.524,0.5728,0.6101,0.5882,0.5594,0.5433,0.5392,0.5337,0.5355,0.5358,0.5287,0.5183,0.4973,0.4659,0.4297,0.3918,0.3441,0.3105,0.319,0.3556,0.4027,0.4884,0.6415,0.8536,0.9812,0.8531,0.5084,0.2844,0.1689,0.1176,0.0971,0.089
H11,0.462,0.5189,0.567,0.6087,0.5894,0.5616,0.5401,0.519,0.482,0.4517,0.417,0.3805,0.3523,0.3324,0.31,0.2842,0.2637,0.2499,0.2538,0.2872,0.3332,0.3838,0.4682,0.6126,0.814,0.9332,0.8123,0.4884,0.2757,0.1687,0.12,0.1008,0.093
H12,0.4227,0.4832,0.536,0.5793,0.5592,0.5256,0.4971,0.4621,0.3985,0.3404,0.2744,0.2151,0.1706,0.1518,0.1428,0.1373,0.1431,0.1637,0.2056,0.264,0.3254,0.3832,0.4753,0.6304,0.8451,0.9727,0.8439,0.4973,0.2737,0.1592,0.1085,0.088,0.0803
